latitude,longitude,altitude,time,total_field_nt,declination_deg,inclination_deg,label_anomaly,platform_id,dataset_split
45.473802816901404,-81.3092957746479,0.0,2026-03-26 03:05:00,52411.18947532099,-7.798240506179882,57.1898789945191,False,train_run_9,train
45.49633802816901,-81.27549295774648,0.0,2026-03-26 03:10:00,52494.08999187023,-7.795125266310501,57.207280742232015,False,train_run_9,train
45.518873239436616,-81.24169014084508,0.0,2026-03-26 03:15:00,52570.30144398536,-7.790482906671626,57.232999956071865,False,train_run_9,train
45.541408450704225,-81.20788732394367,0.0,2026-03-26 03:20:00,52637.44266798208,-7.784349760021776,57.26658410806055,False,train_run_9,train
45.56394366197183,-81.17408450704227,0.0,2026-03-26 03:25:00,52693.415891939454,-7.776773826549112,57.30744228711929,False,train_run_9,train
45.586478873239436,-81.14028169014085,0.0,2026-03-26 03:30:00,52736.47227884569,-7.767814398204889,57.35485559611253,False,train_run_9,train
45.60901408450704,-81.10647887323944,0.0,2026-03-26 03:35:00,52765.26656756178,-7.757541594663543,57.40798980079863,False,train_run_9,train
45.63154929577465,-81.07267605633804,0.0,2026-03-26 03:40:00,52778.89910439128,-7.746035814541166,57.465910008129775,False,train_run_9,train
45.65408450704225,-81.03887323943663,0.0,2026-03-26 03:45:00,52776.94395201478,-7.73338710616733,57.527597115637356,False,train_run_9,train
45.67661971830986,-81.00507042253521,0.0,2026-03-26 03:50:00,52759.46219754852,-7.719694462834811,57.59196574247698,False,train_run_9,train
45.69915492957746,-80.97126760563381,0.0,2026-03-26 03:55:00,52727.000043928136,-7.70506504804286,57.65788332663731,False,train_run_9,train
45.72169014084507,-80.9374647887324,0.0,2026-03-26 04:00:00,52680.571744250374,-7.689613356797516,57.724190052298674,False,train_run_9,train
45.74422535211267,-80.903661971831,0.0,2026-03-26 04:05:00,52621.62791227535,-7.673460319532952,57.78971925672073,False,train_run_9,train
45.76676056338028,-80.86985915492959,0.0,2026-03-26 04:10:00,52552.010199201366,-7.656732355666859,57.85331795760131,False,train_run_9,train
45.78929577464788,-80.83605633802817,0.0,2026-03-26 04:15:00,52473.893752798955,-7.639560384197104,57.913867139728744,False,train_run_9,train
45.81183098591549,-80.80225352112677,0.0,2026-03-26 04:20:00,52389.71925672073,-7.622078799083054,57.97030144398536,False,train_run_9,train
45.834366197183094,-80.76845070422536,0.0,2026-03-26 04:25:00,52302.11667336269,-7.6044244174306375,58.02162791227535,False,train_run_9,train
45.8569014084507,-80.73464788732396,0.0,2026-03-26 04:30:00,52213.82307286789,-7.586735408712979,58.066943458561056,False,train_run_9,train
45.879436619718305,-80.70084507042255,0.0,2026-03-26 04:35:00,52127.597115637356,-7.56915021340694,58.10545075860603,False,train_run_9,train
45.901971830985914,-80.66704225352113,0.0,2026-03-26 04:40:00,52046.13286027126,-7.5518064595086765,58.136472278845694,False,train_run_9,train
45.924507042253516,-80.63323943661973,0.0,2026-03-26 04:45:00,51971.975589939815,-7.534839885407976,58.15946219754852,False,train_run_9,train
45.947042253521126,-80.59943661971832,0.0,2026-03-26 04:50:00,51907.44228711929,-7.518383277551306,58.17401600851568,False,train_run_9,train
45.96957746478873,-80.5656338028169,0.0,2026-03-26 04:55:00,51854.54924139397,-7.502565431207841,58.179877638342624,False,train_run_9,train
45.99211267605634,-80.5318309859155,0.0,2026-03-26 05:00:00,51814.949052158554,-7.4875101424718435,58.176943952014774,False,train_run_9,train
46.01464788732394,-80.49802816901409,0.0,2026-03-26 05:05:00,51789.8789945191,-7.473335239390391,58.16526656756179,False,train_run_9,train
46.03718309859155,-80.46422535211269,0.0,2026-03-26 05:10:00,51780.12236165738,-7.460151659799137,58.14505094784145,False,train_run_9,train
46.05971830985915,-80.43042253521128,0.0,2026-03-26 05:15:00,51785.98399148432,-7.448062583083343,58.116652785433445,False,train_run_9,train
46.08225352112676,-80.39661971830986,0.0,2026-03-26 05:20:00,51807.28074223202,-7.437162622659285,58.08057174425037,False,train_run_9,train
46.10478873239436,-80.36281690140846,0.0,2026-03-26 05:25:00,51843.34721456655,-7.427537085495994,58.037442667982084,False,train_run_9,train
46.12732394366197,-80.32901408450705,0.0,2026-03-26 05:30:00,51893.05654143895,-7.419261304472559,57.988024410060184,False,train_run_9,train
46.14985915492957,-80.29521126760564,0.0,2026-03-26 05:35:00,51954.85559611253,-7.412400048796206,57.933186481678824,False,train_run_9,train
46.17239436619718,-80.26140845070424,0.0,2026-03-26 05:40:00,52026.81351832118,-7.407007017095438,57.87389375279895,False,train_run_9,train
46.194929577464784,-80.22760563380282,0.0,2026-03-26 05:45:00,52106.68204239869,-7.403124417155454,57.81118947532099,False,train_run_9,train
46.21746478873239,-80.19380281690142,0.0,2026-03-26 05:50:00,52191.96574247698,-7.400782635585011,57.74617692713211,False,train_run_9,train
46.239999999999995,-80.16000000000001,0.0,2026-03-26 05:55:00,52280.0,-7.3999999999999995,57.68,False,train_run_9,train
