latitude,longitude,altitude,time,total_field_nt,declination_deg,inclination_deg,label_anomaly,platform_id,dataset_split
44.348169014084505,-81.03774647887323,0.0,2026-03-25 01:35:00,52030.28074327927,-7.822078799083054,58.13030144398537,False,train_run_5,train
44.370704225352114,-81.00394366197183,0.0,2026-03-25 01:40:00,51946.10624720105,-7.839560384197104,58.07386713972875,False,train_run_5,train
44.393239436619716,-80.97014084507042,0.0,2026-03-25 01:45:00,51867.989800798634,-7.85673235566686,58.013317957601316,False,train_run_5,train
44.415774647887325,-80.936338028169,0.0,2026-03-25 01:50:00,51798.37208772465,-7.873460319532952,57.94971925672073,False,train_run_5,train
44.43830985915493,-80.9025352112676,0.0,2026-03-25 01:55:00,51739.428255749626,-7.889613356797516,57.88419005229868,False,train_run_5,train
44.460845070422536,-80.86873239436619,0.0,2026-03-25 02:00:00,51692.999956071864,-7.90506504804286,57.817883326637315,False,train_run_5,train
44.48338028169014,-80.83492957746479,0.0,2026-03-25 02:05:00,51660.53780245148,-7.919694462834811,57.75196574247698,False,train_run_5,train
44.50591549295775,-80.80112676056338,0.0,2026-03-25 02:10:00,51643.05604798522,-7.93338710616733,57.68759711563736,False,train_run_5,train
44.52845070422535,-80.76732394366196,0.0,2026-03-25 02:15:00,51641.10089560872,-7.946035814541166,57.62591000812978,False,train_run_5,train
44.55098591549296,-80.73352112676056,0.0,2026-03-25 02:20:00,51654.73343243822,-7.957541594663543,57.567989800798635,False,train_run_5,train
44.57352112676056,-80.69971830985915,0.0,2026-03-25 02:25:00,51683.52772115431,-7.967814398204889,57.51485559611253,False,train_run_5,train
44.59605633802817,-80.66591549295774,0.0,2026-03-25 02:30:00,51726.584108060546,-7.976773826549112,57.46744228711929,False,train_run_5,train
44.61859154929577,-80.63211267605634,0.0,2026-03-25 02:35:00,51782.55733201792,-7.984349760021776,57.426584108060545,False,train_run_5,train
44.64112676056338,-80.59830985915492,0.0,2026-03-25 02:40:00,51849.69855601464,-7.990482906671626,57.39299995607187,False,train_run_5,train
44.66366197183098,-80.56450704225352,0.0,2026-03-25 02:45:00,51925.91000812977,-7.9951252663105015,57.36728074223202,False,train_run_5,train
44.68619718309859,-80.53070422535211,0.0,2026-03-25 02:50:00,52008.81052467901,-7.998240506179882,57.3498789945191,False,train_run_5,train
44.708732394366194,-80.4969014084507,0.0,2026-03-25 02:55:00,52095.80994770133,-7.999804245303994,57.34110089560872,False,train_run_5,train
44.7312676056338,-80.4630985915493,0.0,2026-03-25 03:00:00,52184.19005229867,-7.999804245303994,57.34110089560872,False,train_run_5,train
44.753802816901405,-80.42929577464788,0.0,2026-03-25 03:05:00,52271.18947532099,-7.998240506179882,57.3498789945191,False,train_run_5,train
44.776338028169015,-80.39549295774647,0.0,2026-03-25 03:10:00,52354.08999187023,-7.9951252663105015,57.36728074223202,False,train_run_5,train
44.79887323943662,-80.36169014084507,0.0,2026-03-25 03:15:00,52430.30144398536,-7.990482906671626,57.39299995607187,False,train_run_5,train
44.821408450704226,-80.32788732394366,0.0,2026-03-25 03:20:00,52497.44266798208,-7.984349760021776,57.42658410806055,False,train_run_5,train
44.84394366197183,-80.29408450704226,0.0,2026-03-25 03:25:00,52553.415891939454,-7.976773826549112,57.46744228711929,False,train_run_5,train
44.86647887323944,-80.26028169014084,0.0,2026-03-25 03:30:00,52596.47227884569,-7.967814398204889,57.51485559611253,False,train_run_5,train
44.88901408450704,-80.22647887323943,0.0,2026-03-25 03:35:00,52625.26656756178,-7.957541594663543,57.567989800798635,False,train_run_5,train
44.91154929577465,-80.19267605633803,0.0,2026-03-25 03:40:00,52638.89910439128,-7.946035814541166,57.62591000812978,False,train_run_5,train
44.93408450704225,-80.15887323943662,0.0,2026-03-25 03:45:00,52636.94395201478,-7.93338710616733,57.68759711563736,False,train_run_5,train
44.95661971830986,-80.1250704225352,0.0,2026-03-25 03:50:00,52619.46219754852,-7.919694462834811,57.75196574247698,False,train_run_5,train
44.97915492957746,-80.0912676056338,0.0,2026-03-25 03:55:00,52587.000043928136,-7.90506504804286,57.817883326637315,False,train_run_5,train
45.00169014084507,-80.05746478873239,0.0,2026-03-25 04:00:00,52540.571744250374,-7.889613356797516,57.88419005229868,False,train_run_5,train
45.02422535211267,-80.02366197183099,0.0,2026-03-25 04:05:00,52481.62791227535,-7.873460319532952,57.94971925672073,False,train_run_5,train
45.04676056338028,-79.98985915492958,0.0,2026-03-25 04:10:00,52412.010199201366,-7.85673235566686,58.013317957601316,False,train_run_5,train
45.069295774647884,-79.95605633802816,0.0,2026-03-25 04:15:00,52333.893752798955,-7.839560384197104,58.07386713972875,False,train_run_5,train
45.09183098591549,-79.92225352112676,0.0,2026-03-25 04:20:00,52249.71925672073,-7.822078799083054,58.13030144398537,False,train_run_5,train
45.114366197183095,-79.88845070422535,0.0,2026-03-25 04:25:00,52162.11667336269,-7.804424417430638,58.18162791227535,False,train_run_5,train
45.136901408450704,-79.85464788732395,0.0,2026-03-25 04:30:00,52073.82307286789,-7.786735408712979,58.22694345856106,False,train_run_5,train
45.159436619718306,-79.82084507042254,0.0,2026-03-25 04:35:00,51987.597115637356,-7.76915021340694,58.265450758606036,False,train_run_5,train
45.181971830985916,-79.78704225352112,0.0,2026-03-25 04:40:00,51906.13286027126,-7.751806459508677,58.2964722788457,False,train_run_5,train
45.20450704225352,-79.75323943661972,0.0,2026-03-25 04:45:00,51831.975589939815,-7.734839885407976,58.319462197548525,False,train_run_5,train
45.22704225352113,-79.71943661971831,0.0,2026-03-25 04:50:00,51767.44228711929,-7.718383277551307,58.33401600851568,False,train_run_5,train
45.24957746478873,-79.6856338028169,0.0,2026-03-25 04:55:00,51714.54924139397,-7.702565431207841,58.33987763834263,False,train_run_5,train
45.27211267605634,-79.6518309859155,0.0,2026-03-25 05:00:00,51674.949052158554,-7.687510142471844,58.33694395201478,False,train_run_5,train
45.29464788732394,-79.61802816901408,0.0,2026-03-25 05:05:00,51649.8789945191,-7.673335239390391,58.32526656756179,False,train_run_5,train
45.31718309859155,-79.58422535211268,0.0,2026-03-25 05:10:00,51640.12236165738,-7.660151659799137,58.30505094784145,False,train_run_5,train
45.33971830985915,-79.55042253521127,0.0,2026-03-25 05:15:00,51645.98399148432,-7.648062583083343,58.27665278543345,False,train_run_5,train
45.36225352112676,-79.51661971830985,0.0,2026-03-25 05:20:00,51667.28074223202,-7.637162622659285,58.240571744250374,False,train_run_5,train
45.38478873239436,-79.48281690140846,0.0,2026-03-25 05:25:00,51703.34721456655,-7.6275370854959945,58.19744266798209,False,train_run_5,train
45.40732394366197,-79.44901408450704,0.0,2026-03-25 05:30:00,51753.05654143895,-7.619261304472559,58.14802441006019,False,train_run_5,train
45.429859154929574,-79.41521126760563,0.0,2026-03-25 05:35:00,51814.85559611253,-7.612400048796206,58.09318648167883,False,train_run_5,train
45.45239436619718,-79.38140845070423,0.0,2026-03-25 05:40:00,51886.81351832118,-7.607007017095438,58.03389375279895,False,train_run_5,train
45.474929577464785,-79.34760563380281,0.0,2026-03-25 05:45:00,51966.68204239869,-7.603124417155454,57.97118947532099,False,train_run_5,train
45.497464788732394,-79.31380281690141,0.0,2026-03-25 05:50:00,52051.96574247698,-7.600782635585011,57.906176927132115,False,train_run_5,train
45.519999999999996,-79.28,0.0,2026-03-25 05:55:00,52140.0,-7.6,57.84,False,train_run_5,train
